Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/item?id=1645,14,0,3,3.2056689997261856,1.0751230001915246,5.935532000876265,64.0,0.023333840643468287,0.0,3,4,4,5,5,6,6,6,6,6,6
GET,/item?id=1646,9,0,4,3.072933333896799,0.7678319998376537,4.907242000626866,69.0,0.015000326127943898,0.0,4,4,4,5,5,5,5,5,5,5,5
GET,/item?id=1647,10,0,4,4.529564500262495,2.446414997393731,8.154153001669329,65.0,0.016667029031048778,0.0,4,5,6,7,8,8,8,8,8,8,8
GET,/item?id=1648,15,0,4,4.157072000331634,1.7017470017890446,8.755068000027677,69.0,0.025000543546573165,0.0,4,4,5,5,8,9,9,9,9,9,9
GET,/item?id=1649,10,0,3,4.408258100374951,2.059505000943318,7.73845399817219,76.0,0.016667029031048778,0.0,5,5,6,8,8,8,8,8,8,8,8
GET,/item?id=165,12,0,4,3.9524868337442363,1.295539001148427,6.2774539983365685,62.0,0.02000043483725853,0.0,4,4,6,6,6,6,6,6,6,6,6
GET,/item?id=1650,6,0,3,4.147039333474822,1.3327330016181804,6.566322001162916,62.0,0.010000217418629265,0.0,4,4,6,6,7,7,7,7,7,7,7
GET,/item?id=1651,15,0,4,4.0049106678149355,1.81837399941287,7.086655001330655,66.0,0.025000543546573165,0.0,4,5,5,6,6,7,7,7,7,7,7
GET,/item?id=1652,5,0,7,6.75168760062661,3.365077001944883,10.086229001899483,70.0,0.008333514515524389,0.0,7,8,8,10,10,10,10,10,10,10,10
GET,/item?id=1653,15,0,4,3.9132469338558926,0.6650399991485756,6.898982002894627,102.0,0.025000543546573165,0.0,4,4,6,6,7,7,7,7,7,7,7
GET,/item?id=1654,5,0,5,5.126982599176699,1.950871999724768,8.081694999418687,64.0,0.008333514515524389,0.0,5,6,6,8,8,8,8,8,8,8,8
GET,/item?id=1655,9,0,3,3.5011168895127613,0.9474809994571842,5.940954997640802,69.0,0.015000326127943898,0.0,3,4,6,6,6,6,6,6,6,6,6
GET,/item?id=1656,8,0,4,5.693089000033069,1.474706001317827,16.698138999345247,72.0,0.013333623224839022,0.0,4,6,9,9,17,17,17,17,17,17,17
GET,/item?id=1657,7,0,4,4.875189999958301,2.6627449988154694,9.31790100003127,71.0,0.011666920321734144,0.0,4,5,6,6,9,9,9,9,9,9,9
GET,/item?id=1658,10,0,3,2.8176762003568,0.8769979976932518,4.675618001783732,70.0,0.016667029031048778,0.0,3,3,4,4,5,5,5,5,5,5,5
GET,/item?id=1659,14,0,3,4.270876999986025,1.622119998501148,9.530151000944898,67.0,0.023333840643468287,0.0,4,5,6,6,7,10,10,10,10,10,10
GET,/item?id=166,8,0,3,4.822518874334492,1.8034550012089312,10.199202999501722,66.0,0.013333623224839022,0.0,4,5,9,9,10,10,10,10,10,10,10
GET,/item?id=1660,10,0,4,4.856422299417318,0.9828189977270085,9.197035997203784,87.0,0.016667029031048778,0.0,4,4,8,9,9,9,9,9,9,9,9
GET,/item?id=1661,8,0,4,4.697948625107529,0.5942489988228772,11.168169003212824,74.0,0.013333623224839022,0.0,5,5,6,6,11,11,11,11,11,11,11
GET,/item?id=1662,17,0,4,3.8749257060664926,0.775749002059456,10.669613002391998,67.0,0.02833394935278292,0.0,4,5,5,5,7,11,11,11,11,11,11
GET,/item?id=1663,4,0,5,7.023976499112905,1.4589919992431533,13.650060998770641,72.0,0.006666811612419511,0.0,8,8,14,14,14,14,14,14,14,14,14
GET,/item?id=1664,11,0,4,4.812518726711542,0.7447070020134561,9.438827997655608,75.0,0.018333731934153653,0.0,4,6,6,6,7,9,9,9,9,9,9
GET,/item?id=1665,13,0,5,5.274271153701613,0.5492489981406834,13.374977999774273,60.0,0.02166713774036341,0.0,5,5,6,7,7,13,13,13,13,13,13
GET,/item?id=1666,7,0,3,3.708836143362402,1.7254970007343218,7.618480001838179,67.0,0.011666920321734144,0.0,3,4,5,5,8,8,8,8,8,8,8
GET,/item?id=1667,14,0,3,7.081097786015432,2.0491210016189143,42.88109600020107,68.0,0.023333840643468287,0.0,3,4,5,9,10,43,43,43,43,43,43
GET,/item?id=1668,7,0,3,4.292225714120183,2.3531209990323987,10.301190999598475,89.0,0.011666920321734144,0.0,3,4,5,5,10,10,10,10,10,10,10
GET,/item?id=1669,9,0,4,4.696905666706799,2.248624001367716,8.526036999683129,68.0,0.015000326127943898,0.0,4,4,7,7,9,9,9,9,9,9,9
GET,/item?id=167,11,0,5,9.368709726748586,2.2965789976296946,46.42488199897343,62.0,0.018333731934153653,0.0,5,6,10,10,11,46,46,46,46,46,46
GET,/item?id=1670,9,0,4,4.215295444737421,1.7283310007769614,9.358754999993835,68.0,0.015000326127943898,0.0,4,5,5,6,9,9,9,9,9,9,9
GET,/item?id=1671,10,0,5,4.370240199568798,0.5491670017363504,7.58507099817507,68.0,0.016667029031048778,0.0,5,5,6,6,8,8,8,8,8,8,8
GET,/item?id=1672,17,0,4,4.52830488254275,1.406038998538861,7.390787999611348,63.0,0.02833394935278292,0.0,4,5,6,6,7,7,7,7,7,7,7
GET,/item?id=1673,9,0,5,16.655110111767296,1.7715800022415351,105.82144500222057,69.0,0.015000326127943898,0.0,5,7,9,12,110,110,110,110,110,110,110
GET,/item?id=1674,12,0,4,3.5965266676309207,0.6418480006686877,5.714058002922684,66.0,0.02000043483725853,0.0,4,4,4,4,5,6,6,6,6,6,6
GET,/item?id=1675,10,0,4,3.8244692997977836,1.6692459976184182,6.347080001432914,62.0,0.016667029031048778,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1676,10,0,4,5.506107600376708,1.1584139974729624,8.620610999059863,81.0,0.016667029031048778,0.0,7,8,8,9,9,9,9,9,9,9,9
GET,/item?id=1677,7,0,4,3.4925664284466102,0.8231649990193546,7.834779000404524,71.0,0.011666920321734144,0.0,4,4,6,6,8,8,8,8,8,8,8
GET,/item?id=1678,11,0,5,14.721525454991603,2.555953000410227,117.10978500195779,75.0,0.018333731934153653,0.0,5,6,7,7,7,120,120,120,120,120,120
GET,/item?id=1679,9,0,3,3.882677778165089,0.640958001895342,12.469743000110611,66.0,0.015000326127943898,0.0,3,3,4,5,12,12,12,12,12,12,12
GET,/item?id=168,7,0,4,3.574405427311181,0.6107900007918943,6.242824998480501,62.0,0.011666920321734144,0.0,4,4,4,4,6,6,6,6,6,6,6
GET,/item?id=1680,9,0,3,3.3824346670977925,1.046582001436036,7.181529999797931,65.0,0.015000326127943898,0.0,3,4,4,4,7,7,7,7,7,7,7
GET,/item?id=1681,11,0,4,3.4195865452850494,0.8329990014317445,5.241246999503346,66.0,0.018333731934153653,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/item?id=1682,9,0,5,4.984951222367171,1.6364139992219862,10.100770999997621,63.0,0.015000326127943898,0.0,5,5,6,6,10,10,10,10,10,10,10
GET,/item?id=1683,7,0,3,2.992508286427307,0.829510001494782,6.676485001662513,64.0,0.011666920321734144,0.0,3,3,4,4,7,7,7,7,7,7,7
GET,/item?id=1684,11,0,3,4.264670727107759,1.23349899877212,9.848662000877084,69.0,0.018333731934153653,0.0,3,5,6,6,6,10,10,10,10,10,10
GET,/item?id=1685,5,0,5,5.620014199666912,2.7386199981265236,10.706159999244846,66.0,0.008333514515524389,0.0,5,5,5,11,11,11,11,11,11,11,11
GET,/item?id=1686,11,0,4,4.39493654498206,2.168246999644907,7.675777000258677,69.0,0.018333731934153653,0.0,4,5,6,6,7,8,8,8,8,8,8
GET,/item?id=1687,6,0,4,5.322950333114325,3.8810359983472154,7.492194999940693,66.0,0.010000217418629265,0.0,5,5,7,7,7,7,7,7,7,7,7
GET,/item?id=1688,8,0,3,4.023418874567142,1.1602760023379233,9.632302997488296,64.0,0.013333623224839022,0.0,3,6,6,6,10,10,10,10,10,10,10
GET,/item?id=1689,8,0,4,4.093985499366681,2.2412050020648167,5.486365997057874,67.0,0.013333623224839022,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/item?id=169,11,0,4,4.869807090554704,2.0358710025902838,10.875410000153352,82.0,0.018333731934153653,0.0,4,5,5,5,9,11,11,11,11,11,11
GET,/item?id=1690,9,0,3,3.6459701105842317,1.2051230005454272,8.763565998378908,72.0,0.015000326127943898,0.0,3,3,3,6,9,9,9,9,9,9,9
GET,/item?id=1691,12,0,3,3.7617292503758413,0.6767649974790402,6.598781001230236,63.0,0.02000043483725853,0.0,4,4,5,5,6,7,7,7,7,7,7
GET,/item?id=1692,6,0,5,7.011864666613595,3.5622480027086567,13.291760998981772,76.0,0.010000217418629265,0.0,6,6,10,10,13,13,13,13,13,13,13
GET,/item?id=1693,5,0,3,3.837385399674531,1.2363729983917437,5.937322999670869,68.0,0.008333514515524389,0.0,3,6,6,6,6,6,6,6,6,6,6
GET,/item?id=1694,6,0,3,3.875612166666542,2.7927900009672157,5.525615000806283,65.0,0.010000217418629265,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1695,10,0,3,4.159670799708692,2.123832000506809,7.001530000707135,66.0,0.016667029031048778,0.0,4,5,5,6,7,7,7,7,7,7,7
GET,/item?id=1696,12,0,3,3.5602770825183447,0.9141650007222779,6.191281998326303,71.0,0.02000043483725853,0.0,3,3,5,5,6,6,6,6,6,6,6
GET,/item?id=1697,13,0,4,3.976019692065445,1.0892069985857233,9.53309100077604,62.0,0.02166713774036341,0.0,4,4,4,5,6,10,10,10,10,10,10
GET,/item?id=1698,10,0,4,4.413695800758433,2.560578999691643,7.593987000291236,62.0,0.016667029031048778,0.0,5,5,5,6,8,8,8,8,8,8,8
GET,/item?id=1699,9,0,5,4.951111778306465,3.4838690007745754,6.744704001903301,68.0,0.015000326127943898,0.0,5,5,6,7,7,7,7,7,7,7,7
GET,/item?id=17,11,0,5,5.841014180821896,2.9958179984532762,11.233576999075012,65.0,0.018333731934153653,0.0,5,6,8,8,10,11,11,11,11,11,11
GET,/item?id=170,9,0,3,3.899340222334205,2.315468002052512,8.488944000418996,67.0,0.015000326127943898,0.0,3,4,4,5,8,8,8,8,8,8,8
GET,/item?id=1700,5,0,4,4.875083399383584,3.9474519981013145,7.079334998707054,68.0,0.008333514515524389,0.0,4,5,5,7,7,7,7,7,7,7,7
GET,/item?id=1701,12,0,5,4.616978582816955,1.2409570008458104,9.733077997225337,67.0,0.02000043483725853,0.0,5,5,6,6,8,10,10,10,10,10,10
GET,/item?id=1702,12,0,4,4.7131270830504945,2.108205000695307,7.759946001897333,67.0,0.02000043483725853,0.0,5,5,6,6,7,8,8,8,8,8,8
GET,/item?id=1703,10,0,4,4.77586699926178,1.4849139988655224,12.374867998005357,69.0,0.016667029031048778,0.0,5,5,5,8,12,12,12,12,12,12,12
GET,/item?id=1704,13,0,4,4.167940307804831,0.8544700031052344,8.289527999295387,70.0,0.02166713774036341,0.0,4,4,5,7,7,8,8,8,8,8,8
GET,/item?id=1705,15,0,4,4.843838800297817,2.27078799798619,10.233567001705524,67.0,0.025000543546573165,0.0,4,5,6,7,7,10,10,10,10,10,10
GET,/item?id=1706,12,0,4,4.024582499368989,1.3293729971337598,6.126454998593545,88.0,0.02000043483725853,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1707,10,0,5,5.41035149981326,2.299456999026006,10.067899998830399,59.0,0.016667029031048778,0.0,5,6,6,8,10,10,10,10,10,10,10
GET,/item?id=1708,16,0,4,11.505941750101556,1.1348769985488616,118.5239839978749,74.0,0.026667246449678043,0.0,4,5,6,6,10,120,120,120,120,120,120
GET,/item?id=1709,9,0,3,3.5525409989026633,1.308081999013666,6.9701129978057,63.0,0.015000326127943898,0.0,3,5,5,5,7,7,7,7,7,7,7
GET,/item?id=171,10,0,3,3.832523000528454,0.6874580030853394,7.071701998938806,62.0,0.016667029031048778,0.0,4,4,6,7,7,7,7,7,7,7,7
GET,/item?id=1710,10,0,3,3.138469000259647,1.204902000608854,4.408368000440532,68.0,0.016667029031048778,0.0,3,4,4,4,4,4,4,4,4,4,4
GET,/item?id=1711,11,0,4,5.084552363272947,3.0252360011218116,11.49474699923303,72.0,0.018333731934153653,0.0,4,5,5,5,7,11,11,11,11,11,11
GET,/item?id=1712,5,0,4,4.830912998295389,2.3456210001313593,7.491078999009915,63.0,0.008333514515524389,0.0,4,6,6,7,7,7,7,7,7,7,7
GET,/item?id=1713,12,0,4,5.335688917208851,3.0262350010161754,13.095172002067557,64.0,0.02000043483725853,0.0,4,5,6,6,9,13,13,13,13,13,13
GET,/item?id=1714,8,0,2,3.42921887522607,0.7554990006610751,6.638364000536967,83.0,0.013333623224839022,0.0,4,5,6,6,7,7,7,7,7,7,7
GET,/item?id=1715,12,0,3,3.602998000436249,0.9931109998433385,9.983828000258654,62.0,0.02000043483725853,0.0,4,4,4,4,5,10,10,10,10,10,10
GET,/item?id=1716,3,0,4,3.8899406657340783,0.538582000444876,6.995158997597173,87.0,0.005000108709314633,0.0,4,4,7,7,7,7,7,7,7,7,7
GET,/item?id=1717,10,0,3,4.110799700356438,0.718707000487484,8.67881899830536,64.0,0.016667029031048778,0.0,4,4,5,8,9,9,9,9,9,9,9
GET,/item?id=1718,10,0,4,3.840358900561114,0.9044160033226945,6.896822000271641,66.0,0.016667029031048778,0.0,4,4,6,6,7,7,7,7,7,7,7
GET,/item?id=1719,9,0,4,4.506272333350757,1.8696260012802668,9.295001000282355,66.0,0.015000326127943898,0.0,4,5,5,6,9,9,9,9,9,9,9
GET,/item?id=172,13,0,4,4.277285384327675,0.617706999037182,8.36886199977016,68.0,0.02166713774036341,0.0,4,5,5,6,7,8,8,8,8,8,8
GET,/item?id=1720,12,0,4,3.872291583320475,1.000946002022829,6.47573099922738,66.0,0.02000043483725853,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1721,15,0,3,3.6362664660070245,0.5709389988624025,7.705328996962635,102.0,0.025000543546573165,0.0,3,4,5,5,5,8,8,8,8,8,8
GET,/item?id=1722,10,0,4,4.708828100046958,1.9834549966617487,8.37837099970784,67.0,0.016667029031048778,0.0,5,5,6,7,8,8,8,8,8,8,8
GET,/item?id=1723,9,0,3,3.7829095555126617,0.7858739991206676,7.562111997685861,68.0,0.015000326127943898,0.0,3,5,5,7,8,8,8,8,8,8,8
GET,/item?id=1724,8,0,4,3.596744375045091,1.2102910004614387,4.9595290001889225,63.0,0.013333623224839022,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/item?id=1725,3,0,3,16.083575332838034,1.583261000632774,43.273887000395916,68.0,0.005000108709314633,0.0,3,3,43,43,43,43,43,43,43,43,43
GET,/item?id=1726,10,0,4,4.803115100366995,2.165201000025263,11.826605998066952,69.0,0.016667029031048778,0.0,4,5,5,5,12,12,12,12,12,12,12
GET,/item?id=1727,7,0,4,3.999940143070749,0.9001840007840656,7.898495998233557,63.0,0.011666920321734144,0.0,4,5,5,5,8,8,8,8,8,8,8
GET,/item?id=1728,9,0,4,3.432157333008945,0.7526240005972795,6.348281000100542,69.0,0.015000326127943898,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1729,5,0,4,4.1457229999650735,1.311780000833096,8.923327000957215,63.0,0.008333514515524389,0.0,4,4,4,9,9,9,9,9,9,9,9
GET,/item?id=173,6,0,3,3.427886834591239,1.1492900011944585,5.35295500230859,63.0,0.010000217418629265,0.0,4,4,4,4,5,5,5,5,5,5,5
GET,/item?id=1730,11,0,3,3.704621363298925,0.9133319981629029,6.999946999712847,61.0,0.018333731934153653,0.0,3,5,5,5,6,7,7,7,7,7,7
GET,/item?id=1731,12,0,5,5.44157866625028,2.9511620014091022,10.526690999540733,66.0,0.02000043483725853,0.0,5,5,9,9,9,11,11,11,11,11,11
GET,/item?id=1732,15,0,3,3.425513934053015,1.112706999265356,7.388453002931783,80.0,0.025000543546573165,0.0,3,4,4,5,5,7,7,7,7,7,7
GET,/item?id=1733,5,0,3,2.9992849995323922,0.6199449999257922,5.168576000869507,72.0,0.008333514515524389,0.0,3,4,4,5,5,5,5,5,5,5,5
GET,/item?id=1734,8,0,2,6.8926946255487564,0.6656820005446207,36.12923199762008,68.0,0.013333623224839022,0.0,3,4,6,6,36,36,36,36,36,36,36
GET,/item?id=1735,9,0,3,16.92162855478172,2.0455819976632483,119.72180399970966,65.0,0.015000326127943898,0.0,3,6,6,8,120,120,120,120,120,120,120
GET,/item?id=1736,10,0,5,5.922856800680165,2.6757460000226274,13.635268001962686,72.0,0.016667029031048778,0.0,6,6,7,8,14,14,14,14,14,14,14
GET,/item?id=1737,8,0,5,4.978232125267823,2.9884949981351383,8.262736002507154,70.0,0.013333623224839022,0.0,5,5,7,7,8,8,8,8,8,8,8
GET,/item?id=1738,9,0,4,3.5522827775922554,1.646413998969365,5.921206000493839,75.0,0.015000326127943898,0.0,4,4,4,4,6,6,6,6,6,6,6
GET,/item?id=1739,7,0,3,3.972200714218031,0.9964869968825951,9.592843001883011,68.0,0.011666920321734144,0.0,3,3,7,7,10,10,10,10,10,10,10
GET,/item?id=174,9,0,5,4.267065110373854,0.9586230007698759,9.765554998011794,59.0,0.015000326127943898,0.0,5,5,5,5,10,10,10,10,10,10,10
GET,/item?id=1740,16,0,4,4.159036874625599,0.8183319987438153,11.382271997717908,67.0,0.026667246449678043,0.0,4,4,6,6,8,11,11,11,11,11,11
GET,/item?id=1741,8,0,4,3.8719058748029056,0.720538999303244,8.798408001894131,64.0,0.013333623224839022,0.0,4,4,5,5,9,9,9,9,9,9,9
GET,/item?id=1742,14,0,3,4.279323285507936,1.4579140006389935,7.616161998157622,66.0,0.023333840643468287,0.0,4,5,5,7,8,8,8,8,8,8,8
GET,/item?id=1743,16,0,4,3.5016703122892068,0.6145970000943635,6.367363999743247,72.0,0.026667246449678043,0.0,4,5,5,5,5,6,6,6,6,6,6
GET,/item?id=1744,9,0,4,4.753849889918153,0.8738889991946053,9.699412003101315,64.0,0.015000326127943898,0.0,4,6,6,9,10,10,10,10,10,10,10
GET,/item?id=1745,11,0,4,5.081785272936528,1.0153740004170686,10.540327999478905,65.0,0.018333731934153653,0.0,4,7,7,7,10,11,11,11,11,11,11
GET,/item?id=1746,10,0,3,3.8400346998969326,0.5545829990296625,11.336397998093162,74.0,0.016667029031048778,0.0,3,3,5,7,11,11,11,11,11,11,11
GET,/item?id=1747,11,0,6,14.664693453761918,3.2025779983086977,107.63973999928567,66.0,0.018333731934153653,0.0,6,7,8,8,8,110,110,110,110,110,110
GET,/item?id=1748,12,0,2,3.3779477498683264,0.7751669982098974,9.54150799952913,70.0,0.02000043483725853,0.0,3,3,5,5,7,10,10,10,10,10,10
GET,/item?id=1749,4,0,1,1.9497249995765742,0.6396129974746145,3.3710440002323594,66.0,0.006666811612419511,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/item?id=175,10,0,4,5.334855500768754,1.985038001294015,10.67378399966401,65.0,0.016667029031048778,0.0,5,5,7,9,11,11,11,11,11,11,11
GET,/item?id=1750,6,0,2,2.799794166397381,1.1233320001338143,4.926867000904167,68.0,0.010000217418629265,0.0,3,3,4,4,5,5,5,5,5,5,5
GET,/item?id=1751,16,0,3,3.1811036249109748,0.5462910012283828,6.7746970016742125,68.0,0.026667246449678043,0.0,3,3,4,4,6,7,7,7,7,7,7
GET,/item?id=1752,8,0,3,4.757291124860785,1.8104150003637187,9.318444001110038,83.0,0.013333623224839022,0.0,5,6,7,7,9,9,9,9,9,9,9
GET,/item?id=1753,13,0,5,4.5292862308157895,0.6824989977758378,8.214820001740009,65.0,0.02166713774036341,0.0,5,5,6,6,7,8,8,8,8,8,8
GET,/item?id=1754,10,0,4,4.528091100291931,2.467954000167083,6.8348290005815215,69.0,0.016667029031048778,0.0,5,5,6,6,7,7,7,7,7,7,7
GET,/item?id=1755,14,0,3,3.931230928303973,1.3848719972884282,6.979530000535306,72.0,0.023333840643468287,0.0,4,4,6,7,7,7,7,7,7,7,7
GET,/item?id=1756,10,0,3,4.534308899746975,1.0072909972222988,10.769524000352249,93.0,0.016667029031048778,0.0,4,5,6,9,11,11,11,11,11,11,11
GET,/item?id=1757,11,0,4,4.069718182026091,1.6762899977038614,8.401775001402711,62.0,0.018333731934153653,0.0,4,5,5,5,7,8,8,8,8,8,8
GET,/item?id=1758,11,0,4,5.0170608179045795,1.9754980021389201,12.535322002804605,64.0,0.018333731934153653,0.0,4,4,7,7,9,13,13,13,13,13,13
GET,/item?id=1759,14,0,4,4.380841570829424,3.2678690004104283,8.331016997544793,79.0,0.023333840643468287,0.0,4,5,5,5,5,8,8,8,8,8,8
GET,/item?id=176,11,0,4,4.072982363471635,0.957706000917824,10.721439997723792,71.0,0.018333731934153653,0.0,4,4,4,4,6,11,11,11,11,11,11
GET,/item?id=1760,11,0,3,3.345092181751335,0.8423330000368878,7.79862499985029,63.0,0.018333731934153653,0.0,3,4,4,4,5,8,8,8,8,8,8
GET,/item?id=1761,8,0,3,3.0245028747231117,0.5689159988833126,4.571163997752592,70.0,0.013333623224839022,0.0,3,4,4,4,5,5,5,5,5,5,5
GET,/item?id=1762,18,0,3,3.8777893326672106,1.5822610002942383,8.35714799904963,70.0,0.030000652255887796,0.0,3,4,5,5,6,8,8,8,8,8,8
GET,/item?id=1763,6,0,2,2.8830696658891006,1.3735309985349886,5.909162999159889,79.0,0.010000217418629265,0.0,3,3,3,3,6,6,6,6,6,6,6
GET,/item?id=1764,7,0,4,10.24272542885488,1.3238330029707868,49.5278779999353,65.0,0.011666920321734144,0.0,4,6,6,6,50,50,50,50,50,50,50
GET,/item?id=1765,9,0,4,4.500696112194823,2.4817459998303093,8.724318999156822,73.0,0.015000326127943898,0.0,4,4,4,7,9,9,9,9,9,9,9
GET,/item?id=1766,9,0,4,4.4369287780783555,1.8424549998599105,6.479530999058625,64.0,0.015000326127943898,0.0,4,6,6,6,6,6,6,6,6,6,6
GET,/item?id=1767,15,0,5,5.233686999902905,0.7212070013338234,16.909353998926235,76.0,0.025000543546573165,0.0,5,5,6,7,9,17,17,17,17,17,17
GET,/item?id=1768,15,0,4,3.933350000200638,0.8262900009867735,6.97082899932866,70.0,0.025000543546573165,0.0,4,4,5,7,7,7,7,7,7,7,7
GET,/item?id=1769,12,0,3,3.6193019999094154,1.0720819991547614,7.573279999633087,66.0,0.02000043483725853,0.0,3,4,6,6,6,8,8,8,8,8,8
GET,/item?id=177,13,0,3,3.346289539107462,2.006669998081634,5.574116003117524,81.0,0.02166713774036341,0.0,3,4,4,4,5,6,6,6,6,6,6
GET,/item?id=1770,13,0,4,3.425689307802643,0.8392489980906248,5.919955001445487,67.0,0.02166713774036341,0.0,4,4,4,4,6,6,6,6,6,6,6
GET,/item?id=1771,12,0,3,3.6558771668448267,1.7523299975437112,7.477211998775601,67.0,0.02000043483725853,0.0,3,4,5,5,5,7,7,7,7,7,7
GET,/item?id=1772,11,0,4,4.233322545174318,2.5444959974265657,8.354610999958823,65.0,0.018333731934153653,0.0,4,5,5,5,6,8,8,8,8,8,8
GET,/item?id=1773,6,0,3,5.341502667458069,2.267703999677906,9.77370300097391,69.0,0.010000217418629265,0.0,5,5,9,9,10,10,10,10,10,10,10
GET,/item?id=1774,8,0,3,3.9104968745959923,0.7649339968338609,7.098378999216948,80.0,0.013333623224839022,0.0,4,7,7,7,7,7,7,7,7,7,7
GET,/item?id=1775,5,0,4,4.351355399558088,3.0912029978935607,5.929282000579406,67.0,0.008333514515524389,0.0,4,6,6,6,6,6,6,6,6,6,6
GET,/item?id=1776,10,0,4,4.017991699947743,1.1735819971363526,8.894860002328642,67.0,0.016667029031048778,0.0,4,4,4,5,9,9,9,9,9,9,9
GET,/item?id=1777,8,0,4,5.49689699892042,2.3726209983578883,11.34656499925768,62.0,0.013333623224839022,0.0,6,6,7,7,11,11,11,11,11,11,11
GET,/item?id=1778,9,0,5,4.474570110889747,1.1581660000956617,6.698239001707407,62.0,0.015000326127943898,0.0,5,5,6,6,7,7,7,7,7,7,7
GET,/item?id=1779,7,0,4,3.4746624291333967,0.6752230001438875,5.824781997944228,66.0,0.011666920321734144,0.0,4,5,5,5,6,6,6,6,6,6,6
GET,/item?id=178,4,0,4,5.577328252002189,3.9294520029216073,7.415038002363872,74.0,0.006666811612419511,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/item?id=1780,12,0,5,4.718047249904582,0.7922910008346662,11.456479998741997,70.0,0.02000043483725853,0.0,5,5,6,6,10,11,11,11,11,11,11
GET,/item?id=1781,11,0,5,4.848594090700234,2.923452997492859,7.631896998645971,61.0,0.018333731934153653,0.0,5,6,6,6,7,8,8,8,8,8,8
GET,/item?id=1782,9,0,4,4.292071110992563,2.3206349978863727,7.695862001128262,65.0,0.015000326127943898,0.0,4,4,4,6,8,8,8,8,8,8,8
GET,/item?id=1783,7,0,5,4.718123857726043,0.7658739996259101,11.615868999797385,64.0,0.011666920321734144,0.0,5,5,7,7,12,12,12,12,12,12,12
GET,/item?id=1784,7,0,7,6.4130678573357205,0.8667069996590726,12.992020998353837,66.0,0.011666920321734144,0.0,7,9,11,11,13,13,13,13,13,13,13
GET,/item?id=1785,7,0,3,3.7043271435582676,1.2295810010982677,7.247331999678863,72.0,0.011666920321734144,0.0,3,4,6,6,7,7,7,7,7,7,7
GET,/item?id=1786,10,0,3,4.166125900519546,2.73432899848558,7.432794001942966,64.0,0.016667029031048778,0.0,3,4,5,6,7,7,7,7,7,7,7
GET,/item?id=1787,12,0,4,5.015556666270034,1.0756250012491364,9.78552599917748,71.0,0.02000043483725853,0.0,4,5,7,7,9,10,10,10,10,10,10
GET,/item?id=1788,14,0,4,4.220062428950249,1.6954580023593735,8.042204000958009,80.0,0.023333840643468287,0.0,4,4,5,6,8,8,8,8,8,8,8
GET,/item?id=1789,10,0,2,3.954666699792142,0.9772069970495068,9.362859000248136,72.0,0.016667029031048778,0.0,3,4,6,8,9,9,9,9,9,9,9
GET,/item?id=179,7,0,4,4.2081361430713775,0.6296239989751484,7.891736000601668,64.0,0.011666920321734144,0.0,4,4,7,7,8,8,8,8,8,8,8
GET,/item?id=1790,15,0,3,3.884193200065056,2.311706997716101,7.118071000149939,60.0,0.025000543546573165,0.0,3,4,5,5,6,7,7,7,7,7,7
GET,/item?id=1791,16,0,3,3.534404124820867,0.580415999138495,8.686905999638839,67.0,0.026667246449678043,0.0,3,4,4,4,7,9,9,9,9,9,9
GET,/item?id=1792,6,0,5,5.340549332686351,2.829119999660179,8.200652999221347,80.0,0.010000217418629265,0.0,6,6,6,6,8,8,8,8,8,8,8
GET,/item?id=1793,14,0,3,3.453438214169832,1.8404980000923388,5.046950001997175,61.0,0.023333840643468287,0.0,4,4,4,5,5,5,5,5,5,5,5
GET,/item?id=1794,11,0,4,3.5167975455062166,0.7230409973999485,6.261870999878738,64.0,0.018333731934153653,0.0,4,4,5,5,6,6,6,6,6,6,6
GET,/item?id=1795,7,0,3,9.910284857531744,0.7554149997304194,47.60129699934623,90.0,0.011666920321734144,0.0,3,6,6,6,48,48,48,48,48,48,48
GET,/item?id=1796,7,0,3,3.4415167148316477,2.0090040015929844,7.2760709990689065,65.0,0.011666920321734144,0.0,3,4,4,4,7,7,7,7,7,7,7
GET,/item?id=1797,7,0,4,3.7106428571860306,1.27151700144168,7.04395399952773,65.0,0.011666920321734144,0.0,4,4,5,5,7,7,7,7,7,7,7
GET,/item?id=1798,11,0,3,3.2754385445679706,1.207426998007577,6.087557998398552,68.0,0.018333731934153653,0.0,3,3,5,5,5,6,6,6,6,6,6
GET,/item?id=1799,7,0,6,6.086421428335598,4.162925000855466,8.340601998497732,61.0,0.011666920321734144,0.0,6,6,8,8,8,8,8,8,8,8,8
